id,cluster,prob_cluster_0,prob_cluster_1
178.0,0,1.0,1.2810146174994106e-22
179.0,0,0.9999987103899246,1.289610096314181e-06
180.0,1,0.00014463162883167078,0.999855368371165
181.0,0,1.0,7.756186111361053e-33
182.0,0,1.0,1.0817673718282894e-23
183.0,0,0.9994314966361713,0.000568503363825496
184.0,0,0.9999999843562365,1.564377287404524e-08
185.0,0,0.9999999999902514,9.750894049444559e-12
186.0,0,0.9999999999999716,2.276281478016746e-14
187.0,0,0.9999999999999716,4.173365766567346e-14
188.0,1,1.9825784549386404e-12,0.9999999999980105
189.0,0,0.9999999993684412,6.315476421982036e-10
190.0,1,3.037768340612919e-50,1.0
191.0,0,0.9248522274904867,0.07514777250950308
192.0,1,1.0736430463434672e-78,1.0
193.0,0,0.999999731153175,2.6884681878010594e-07
195.0,1,4.937683184286146e-64,1.0
196.0,0,0.9999999999638476,3.614813437803328e-11
197.0,1,8.47838139155679e-07,0.9999991521618666
198.0,1,7.340296667866142e-09,0.9999999926596956
199.0,0,0.9999999985189447,1.4810670347438708e-09
200.0,0,1.0,3.761539661663359e-18
201.0,1,7.173286848646682e-09,0.9999999928267016
202.0,0,1.0,2.475928657724386e-20
203.0,1,1.3586267750867293e-15,1.0
204.0,1,4.59804751975463e-23,1.0
205.0,1,4.134457654981187e-31,1.0
206.0,0,0.9999999997925215,2.0747954783251897e-10
207.0,0,1.0,3.574511530358055e-18
208.0,0,0.9867786822669716,0.013221317733039513
209.0,1,2.6564235281798784e-17,1.0
210.0,0,0.9999999999999716,2.163096459621126e-14
211.0,1,1.654766772113416e-05,0.9999834523322658
212.0,1,0.017141181295708935,0.9828588187043041
213.0,1,4.434926051060677e-10,0.9999999995565076
214.0,0,1.0,1.3454365860200738e-20
215.0,1,3.1000153628021686e-71,1.0
216.0,0,0.9893789740443518,0.010621025955635523
217.0,1,0.0002859888964508044,0.9997140111035523
218.0,0,0.9999999999999147,7.719282030090349e-14
219.0,1,4.4369372090580035e-49,1.0
220.0,1,1.1935991487301696e-08,0.999999988064019
221.0,1,0.0027115421908411193,0.9972884578091653
222.0,0,0.9999998595000178,1.404999909384736e-07
223.0,1,2.226147814053406e-08,0.9999999777385258
224.0,0,0.9988691484508211,0.0011308515491926423
225.0,1,1.3580304544238446e-24,1.0
226.0,0,0.9999999998928217,1.0718722242948382e-10
227.0,1,2.4774266687673086e-14,0.9999999999999716
228.0,1,2.8699797855491256e-28,1.0
