id,cluster,prob_cluster_0,prob_cluster_1,prob_cluster_2
50.0,1,7.751812784262227e-10,0.999950563641616,4.9435583204640455e-05
51.0,1,3.3603533253023416e-21,1.0,7.066078850239248e-21
52.0,1,4.693298295318041e-32,1.0,2.959083546138713e-31
53.0,2,1.9798935761285722e-35,3.5239340554589336e-18,1.0
54.0,1,8.152976396152535e-06,0.999991847023619,8.586878758578108e-41
55.0,2,2.0564715515393473e-28,1.4926786371479283e-12,0.9999999999984936
56.0,2,1.2326655699626461e-11,0.00907388580296181,0.9909261141847011
57.0,1,3.179956846364472e-17,1.0,9.579211769514132e-33
58.0,1,2.7869988671273287e-30,0.9999999999994316,5.688883089534444e-13
59.0,1,7.973761516350854e-23,1.0,2.6309048935172763e-16
60.0,1,2.021168520477806e-18,0.9996829173489666,0.0003170826510378547
61.0,0,0.9999999923736027,7.626389524485443e-09,2.736803652534813e-47
62.0,1,3.2818276262547114e-13,0.9999999800834873,1.991620401976419e-08
63.0,1,1.0662671044025838e-11,0.9999999999893134,1.7944771549002395e-15
64.0,1,1.1690599414153935e-10,0.9986989689026717,0.0013010309804298542
65.0,1,3.628762536456677e-25,1.0,2.6349262859693435e-16
66.0,0,0.9999999953660108,4.633966807693904e-09,1.8720594789843466e-61
67.0,2,1.3352780627046488e-21,9.56184697489203e-25,1.0
68.0,1,9.195120356279966e-06,0.9999908048796281,1.3230782853438787e-78
69.0,2,2.5599560706024885e-37,3.5643544448110496e-21,1.0
70.0,1,1.8212221179459202e-15,1.0,1.9977900455353472e-60
71.0,0,1.0,2.8708421534748752e-24,2.882324973298107e-39
72.0,1,3.224450476347623e-08,0.9999999677554859,3.4277133915880635e-27
73.0,2,1.8553781652285627e-41,2.7620023808902473e-17,1.0
74.0,1,6.294704566444051e-12,0.9876286513037877,0.01237134868991806
75.0,1,1.8972885408642985e-17,1.0,8.576767672336552e-17
76.0,2,7.42055380378055e-29,4.8833785019653504e-27,1.0
77.0,0,0.9999999999575948,4.241179849461904e-11,1.2095341301615947e-134
78.0,1,1.6176186770864535e-13,0.9999999999998295,1.0777580628100822e-72
79.0,1,1.9981470924280208e-13,0.9999999996809379,3.188438660096919e-10
80.0,2,1.9621684855790243e-44,2.231951535025563e-18,1.0
81.0,1,5.149268798371547e-26,0.9999350543257324,6.494567426171545e-05
82.0,0,1.0,1.4088566236531112e-18,5.573062374950206e-29
83.0,0,1.0,3.848709122469909e-40,9.189628190557459e-69
84.0,2,3.328481387366852e-38,3.3457573326281556e-17,1.0
85.0,0,1.0,4.588980225152109e-34,5.570308800177335e-103
86.0,1,2.4571366993779434e-26,1.0,2.90682164417117e-16
87.0,1,3.419274542833233e-09,0.9513914141924622,0.04860858238826913
88.0,2,1.3625342051274123e-14,9.289773765541745e-05,0.999907102262335
89.0,2,4.9784605720290755e-29,6.255426707528173e-15,1.0
90.0,1,5.4425530425636575e-24,1.0,1.7318131065328497e-19
91.0,1,9.064556040626206e-08,0.9999999089518538,4.0258791900401865e-10
92.0,2,5.4690850009263854e-18,0.01825215059141386,0.9817478494085836
93.0,1,2.1142577987021524e-08,0.9999999788574316,8.403864272455896e-30
94.0,2,4.967461424234798e-49,4.068022301724371e-49,1.0
95.0,1,2.92649331228305e-17,0.999999996362618,3.637380189433414e-09
96.0,2,8.231284944598024e-41,2.1187255333643988e-13,0.999999999999801
97.0,0,1.0,3.156407240349034e-27,3.698859876438656e-91
98.0,0,0.9983927629106564,0.0016072370893356626,5.1545883057724924e-18
99.0,0,1.0,3.286414432155567e-60,1.4222013718367416e-176
100.0,2,4.1286651532271435e-19,5.005965305993692e-07,0.9999994994034412
101.0,1,3.712547505938317e-21,0.999881116940039,0.00011888305996673051
102.0,0,1.0,1.8333706127569285e-133,2.2173829657261336e-93
103.0,0,0.9999756330125686,6.282704360143562e-06,1.808428307000796e-05
104.0,2,5.1831183297115117e-33,4.175043459881064e-05,0.9999582495653889
105.0,1,2.263001552317908e-13,0.9999999992016342,7.981662005677964e-10
106.0,2,6.349703307071554e-25,2.5727351578450054e-09,0.9999999974272669
107.0,2,2.3602662913642327e-29,1.310970290696761e-16,1.0
108.0,2,2.3851279002275783e-23,8.503073165239192e-05,0.9999149692683511
109.0,0,1.0,6.498601076552924e-18,1.5820664934251714e-136
110.0,0,1.0,9.515431530354815e-52,1.5533365409797022e-38
111.0,0,1.0,2.0241871013242342e-50,1.3498676148119717e-25
112.0,0,0.9999999999999432,5.2165548002611105e-14,3.753932038262855e-112
113.0,0,1.0,1.1895949622333038e-27,5.3914052527664564e-18
114.0,2,7.567504289292228e-21,2.0053066274748829e-10,0.9999999997994564
115.0,1,4.8020692008831715e-12,0.9999999999951967,1.141439312720079e-46
116.0,0,1.0,1.16425384113113e-80,4.558413838126743e-126
117.0,1,1.3263598270704486e-15,1.0,2.1122915250149075e-49
118.0,0,0.9994759634721498,2.588855840125532e-12,0.0005240365252806417
119.0,1,7.0065157844619085e-12,0.9999999999930083,1.5804925958054162e-17
120.0,1,7.144794980150096e-17,1.0,1.2231703577591704e-27
121.0,1,4.731634407100611e-27,1.0,1.1751619213512954e-77
122.0,1,1.1972047539442753e-15,1.0,1.6346035808999109e-50
123.0,1,2.238966505825672e-11,0.9999999999776037,1.6387510332541447e-47
124.0,1,1.1373867351879542e-09,0.99999999886262,1.4408848191192812e-27
125.0,1,5.153506916040881e-13,0.9999999983203338,1.679130178563561e-09
126.0,0,1.0,1.3034162956085479e-17,7.043574788334983e-69
127.0,1,2.0062422379456668e-17,0.9999750446164651,2.4955383511486563e-05
128.0,2,5.530863889889266e-51,1.0035978326479905e-31,1.0
129.0,1,0.00010874286872716824,0.9998912571312781,1.5691771212665265e-18
130.0,1,2.93050921408781e-25,0.9999999999736815,2.632343220828422e-11
131.0,2,2.60245595585737e-41,9.137336173745091e-32,1.0
132.0,1,1.0352826773004182e-07,0.9999998964717118,5.697993780784647e-21
133.0,1,4.661627517750231e-10,0.9999999995338271,7.134835604556692e-54
134.0,2,8.132326843653088e-12,0.0002481431889891109,0.999751856802871
135.0,1,1.796210050922695e-11,0.9999999999819238,8.655800642342348e-14
136.0,0,1.0,6.332844704750483e-45,1.809321143397571e-233
137.0,2,2.2788250922733497e-44,1.7979704375843602e-29,1.0
138.0,2,0.005767674193746027,0.00010458762411122035,0.994127738182146
139.0,2,3.4288679027125296e-36,5.982398246041981e-11,0.9999999999401723
140.0,2,2.069146627572544e-29,1.617116861823016e-21,1.0
141.0,1,4.697211339579898e-10,0.999992919263662,7.080266626750131e-06
142.0,1,2.0769067687746366e-06,0.9999979230932434,2.871888637609614e-92
143.0,2,3.243748170770816e-30,6.308995988011963e-32,1.0
144.0,1,3.23670871298577e-13,0.9999999999996589,6.409006461960105e-87
145.0,1,1.4378463686257263e-10,0.999999999856243,3.20625541553771e-31
146.0,2,2.452886511297509e-17,0.0025652922389416528,0.9974347077610586
147.0,1,1.2275798001671939e-08,0.9999999877242091,7.507261817819972e-19
148.0,0,1.0,4.453429835527737e-71,4.239370499510995e-39
149.0,2,2.364076921509102e-10,5.73878670263983e-07,0.9999994258849312
150.0,2,3.36809513458385e-35,9.554350799247712e-08,0.9999999044565061
151.0,2,1.4500831055962838e-41,7.584096748830332e-29,1.0
152.0,1,0.0001603613199042749,0.9998396386800914,1.5176354077437894e-70
153.0,1,1.9254751724106876e-26,1.0,1.0519251703023097e-87
154.0,0,0.9999996945777139,3.054222988335215e-07,9.429695623359542e-63
155.0,0,0.99999999999892,1.0823313831277982e-12,9.748677497558379e-35
156.0,0,1.0,3.0765444906928797e-37,6.157287042228174e-22
157.0,1,4.782841376979297e-25,1.0,2.3347601875875883e-71
158.0,2,1.0716777452067999e-11,2.9285926908395673e-10,0.9999999996963993
159.0,0,0.9999994772275275,7.693025783707706e-30,5.227724912403798e-07
160.0,1,4.356310911461417e-11,0.9999999999564579,1.1369373091935386e-23
161.0,0,1.0,3.650873777026148e-128,1.877115633186556e-103
162.0,2,7.834540513664558e-25,0.02749815623807519,0.9725018437619156
163.0,1,7.31453351896605e-11,0.9999999999251372,1.7373841099368399e-12
164.0,1,0.0031713936275175833,0.9968286063724622,1.4791501914923063e-39
165.0,2,1.8295001111169206e-20,1.2651475234235958e-06,0.999998734852487
166.0,2,2.4106676421062372e-27,1.8512405581594765e-16,1.0
167.0,0,1.0,2.2123957598055187e-17,1.1452868116138848e-52
168.0,2,2.6448540082075533e-18,3.898779889965975e-05,0.9999610122010743
169.0,2,3.4592829883400623e-18,4.485851944643694e-25,1.0
170.0,1,3.2866217428102848e-09,0.9999999967133704,7.611228906704167e-129
171.0,0,1.0,1.1888208784857832e-63,1.0229370227036953e-38
172.0,1,8.441562559330184e-10,0.9999999991558184,1.9743324483957715e-77
173.0,0,1.0,4.639727965435277e-109,5.931896993167892e-127
174.0,1,6.615213237268648e-19,1.0,5.261840700860169e-50
175.0,1,2.922193170306194e-06,0.9999970778068309,7.505600587475542e-39
176.0,1,3.930653625910702e-09,0.9999999960693344,4.469238276453929e-73
177.0,1,1.5086028499049945e-27,1.0,4.3589653220985044e-36
178.0,2,2.3889011316150357e-37,1.0122904176928203e-12,0.9999999999989768
179.0,1,1.1645162280619887e-26,0.9999999998876206,1.1235124850948665e-10
180.0,1,1.1685660002469162e-13,0.9999999999998863,4.1719838030415265e-47
181.0,2,9.565290479023434e-48,3.518863183062822e-24,1.0
182.0,2,1.1602051609146924e-40,2.23695877874699e-07,0.9999997763041187
183.0,0,0.9976908856736937,0.0022728740363926214,3.6240289907981206e-05
184.0,2,0.01464425619783478,4.27595891329872e-17,0.9853557438021808
185.0,1,1.6161411005233377e-17,1.0,6.411304197885654e-16
186.0,1,1.5859995101926514e-34,0.999999998730658,1.269332682879411e-09
187.0,2,3.9234589722433833e-19,3.410127059880428e-16,1.0
188.0,1,1.6026064456027218e-17,1.0,1.8503052556308116e-45
189.0,2,2.3689990626778246e-14,1.0251020727962276e-23,1.0
190.0,0,1.0,7.326183490976791e-33,1.6029315523907328e-91
191.0,1,8.189125622337305e-17,1.0,1.539776701980773e-18
192.0,1,0.023509355302943666,0.9764906446970409,4.0236555235035575e-109
193.0,2,2.4339088556370914e-16,0.007554650518100623,0.9924453494818851
195.0,1,0.0037135327983378492,0.9962864672016443,6.525340042054406e-105
196.0,2,2.5740551592370327e-21,5.739722862540139e-06,0.9999942602771502
197.0,1,4.545636620785443e-15,1.0,2.3648500728840816e-20
198.0,1,2.867635677852815e-17,1.0,8.621429904686712e-33
199.0,2,1.3738882226365623e-13,2.2294199647847966e-15,0.9999999999998863
200.0,2,1.0128795390267813e-28,4.942899925994225e-13,0.9999999999995168
201.0,1,5.675924447519286e-19,1.0,1.3733106955610279e-58
202.0,2,4.399147976469074e-34,5.117119872812978e-37,1.0
203.0,1,1.463412731934191e-07,0.999999853658732,1.6426567898722837e-35
204.0,1,5.647734801005936e-16,1.0,2.257241888440235e-86
205.0,0,1.0,9.411852090538459e-102,4.1583783845653406e-98
206.0,1,5.3897344450472745e-28,0.9999998526606471,1.4733934845700028e-07
207.0,2,3.627823914434842e-24,0.00034698825001804534,0.9996530117499896
208.0,1,2.685223026492075e-29,1.0,5.450928903080129e-19
209.0,0,0.9999980057636993,1.994236293723812e-06,4.089403538315795e-32
210.0,1,4.781786905685804e-28,0.9991304364339149,0.0008695635660855113
211.0,1,1.7757098076905999e-13,0.9999999999998295,1.3772861277875164e-16
212.0,0,1.0,7.932313566271862e-21,8.553975664724409e-39
213.0,0,1.0,2.244233366850223e-36,6.798158570183938e-39
214.0,2,1.2694015307208255e-37,1.0748947479028383e-07,0.9999998925105218
215.0,0,1.0,7.132174273740401e-15,4.3577518686831267e-128
216.0,1,9.906468975079842e-35,1.0,2.703760927697151e-25
217.0,1,1.831732649411409e-14,1.0,7.354002892052104e-28
218.0,2,5.122437385204274e-24,1.776791755077974e-07,0.9999998223208182
219.0,0,1.0,2.1524478512291145e-17,6.904807467582756e-47
220.0,1,4.143265784733419e-15,1.0,9.182287359388169e-37
221.0,1,6.399239061513708e-08,0.999999936006079,1.5391775718856518e-12
222.0,1,2.4472811939982246e-24,0.9999999965279756,3.47203249484408e-09
223.0,1,0.012298430604686683,0.9877015693952783,1.423663537098116e-14
224.0,1,1.2854222917641612e-18,1.0,1.6405676455742523e-22
225.0,0,0.9999996401705368,3.5982947954167183e-07,2.3300895502855206e-61
226.0,1,4.04058588011854e-27,0.9999992185824664,7.81417538557026e-07
227.0,1,5.236035117640755e-16,1.0,8.033414726210897e-64
228.0,0,1.0,1.0220391511395036e-14,2.491254305591845e-46
229.0,1,3.0385252354919914e-11,0.9999999999695888,9.330219509068628e-27
230.0,0,1.0,4.684753879132652e-46,1.392086054148061e-90
231.0,0,1.0,1.3451151311017329e-80,7.073523000905014e-32
232.0,1,6.188252432381969e-12,0.9999999999938041,1.8098594039734612e-44
233.0,0,0.9999999999999432,3.756201733671073e-14,1.0145381073070378e-48
234.0,2,7.604710532369634e-36,2.3439943129776646e-08,0.999999976560048
235.0,1,4.097441926243423e-27,1.0,2.6366436197889616e-33
236.0,2,6.070219041705219e-33,1.2845847867236011e-10,0.9999999998715339
237.0,0,0.9916485904192452,0.008351409580774894,1.4287414643017842e-28
238.0,1,2.0015406174118243e-25,0.9999999989341859,1.0658022979976785e-09
239.0,2,5.3989242538576264e-36,9.922809588871017e-18,1.0
240.0,0,0.99979338159427,0.00020661840573586298,4.615226895793549e-81
241.0,2,7.288064074940596e-24,4.709647092233416e-32,1.0
242.0,2,3.6218605546349196e-11,0.00013503329504093025,0.9998649666687472
243.0,1,9.654806878388483e-11,0.9607393142373205,0.039260685666104314
244.0,0,1.0,1.4661683833749282e-20,5.916175791689866e-50
245.0,1,1.866605118214722e-07,0.9999998133394744,1.8834592922293982e-88
246.0,1,0.0030840415419802767,0.9969159584580438,3.316045771960168e-57
247.0,2,9.607202068500827e-17,8.79503342300842e-31,1.0
248.0,2,6.903672007757096e-06,4.642138498757237e-37,0.9999930963279684
249.0,2,2.4742252935601227e-25,1.2643289471306186e-23,1.0
250.0,1,4.9256168736990795e-11,0.9999999999507168,1.2455274372048625e-23
251.0,1,2.4153879579575803e-14,1.0,2.3662594014818106e-54
252.0,1,1.3283724729518674e-13,0.9999999999998863,8.298721221808689e-70
253.0,1,1.536277316502992e-11,0.9999999999846523,5.580086699173557e-75
254.0,2,1.1369188760790433e-39,2.7244679976791875e-19,1.0
255.0,2,2.726000645291896e-29,4.619257508031868e-47,1.0
256.0,2,1.3011953007311076e-16,1.4368193547916723e-11,0.9999999999856186
257.0,2,8.533748492786929e-15,1.7253873656020486e-09,0.9999999982746033
258.0,2,1.9979023880415402e-41,1.312520244229484e-14,1.0
259.0,0,1.0,1.0715562045762301e-15,1.286597878327496e-90
260.0,1,2.9965528049402857e-13,0.9999999999997158,9.02048750516577e-32
261.0,2,2.03366720411835e-25,2.987046943570589e-22,1.0
262.0,1,4.156575289138884e-08,0.999999958434274,1.1078842284974815e-86
263.0,0,0.9999985612154324,1.4387845599654576e-06,2.01822337841039e-36
264.0,1,5.809994138165538e-16,0.9999999950924803,4.90750048828549e-09
265.0,1,8.448929202313459e-15,1.0,1.0752620023028197e-45
266.0,1,9.04360956881867e-25,1.0,2.3952129539821955e-40
267.0,0,1.0,2.8712166342902916e-23,2.6345465430782935e-116
268.0,0,0.9999999962836341,3.7163704092666763e-09,7.266288839242565e-30
269.0,1,1.5313424058972801e-09,0.9999999984686667,2.0611472893353867e-17
270.0,2,9.53565345539742e-39,8.45405359523257e-45,1.0
271.0,2,1.1805191465184286e-38,1.413362462663398e-16,1.0
272.0,1,1.1475901406394714e-21,0.9999980526007367,1.9473992534573604e-06
273.0,1,4.547657778700701e-13,0.9999999999995453,3.529665187038915e-89
274.0,1,6.352217084973425e-10,0.9999999993647748,1.998706721161349e-27
275.0,0,0.9999999999980105,1.9757450963446448e-12,4.34039781682495e-48
276.0,2,3.1918959485501604e-29,1.8203619745359035e-13,0.9999999999998295
277.0,2,3.7776405454027704e-33,8.339209453151788e-07,0.9999991660790566
278.0,2,4.783330292880069e-39,9.164947249569457e-15,1.0
279.0,2,8.948077270473065e-18,1.1388274102615281e-12,0.9999999999988631
280.0,0,1.0,4.035381386406033e-96,9.668436709408355e-28
281.0,1,3.576161825913714e-16,1.0,2.6029052665425182e-42
282.0,2,1.8325777958929082e-21,8.075579785662697e-24,1.0
283.0,0,0.9999999999999432,3.507465845605543e-14,1.0740810959856403e-42
284.0,1,6.591076875150669e-27,0.9964321410935747,0.0035678589064121052
285.0,0,0.9999999933078811,6.692106622399332e-09,1.015054567371877e-35
286.0,1,1.4681044513857782e-07,0.9999998531895465,2.571575917029219e-38
287.0,1,1.903543203943971e-10,0.9999970303364064,2.9694732340751392e-06
288.0,1,6.464288356475803e-18,0.9999975368187887,2.4631812147297043e-06
289.0,2,3.9413921932392195e-31,5.398363143656241e-17,1.0
290.0,0,1.0,2.9189560898412394e-42,2.497125964906916e-106
291.0,0,0.9999896397080272,1.03602919683282e-05,1.2492324233359583e-34
292.0,1,2.2817537574565976e-16,1.0,1.9684720426156215e-69
293.0,1,1.0835990899887415e-13,0.9999923769058886,7.623094006174442e-06
294.0,1,4.121777972938752e-07,0.999999587822202,2.8650743547861694e-96
295.0,1,6.14840289390558e-19,1.0,2.168231998484607e-67
296.0,2,7.003942016186963e-35,3.890361273422775e-18,1.0
297.0,1,8.048847699387584e-10,0.9999999991950972,1.1311195068553644e-74
298.0,1,7.243913092575189e-05,0.9999275607119836,1.5707665669198518e-10
299.0,0,1.0,3.8923467080103195e-75,1.880758266239398e-102
300.0,2,0.00033735859179814007,6.33874900933067e-18,0.9996626414082223
301.0,2,1.0571814803769105e-33,5.6881604320914635e-12,0.9999999999943157
302.0,0,1.0,1.874205858656123e-17,1.980609568012712e-43
303.0,0,0.9999999195659971,7.857696961967231e-08,1.857009327147057e-09
304.0,0,1.0,9.932042934571597e-18,8.160056355791149e-110
305.0,1,0.0013786685689617933,0.9986213314310376,5.777058093103666e-17
306.0,1,2.3511415358844296e-05,0.9999764885846184,1.8757016071028786e-23
307.0,0,1.0,8.220836127719668e-27,1.023308152872713e-124
308.0,2,1.2948465549614287e-38,4.6470925437995726e-14,0.9999999999999432
309.0,1,6.789962528008209e-07,0.9999993210037732,2.230366410419206e-19
310.0,1,1.794499789451633e-16,1.0,1.1903907966430514e-27
311.0,2,4.911833026968565e-22,6.045786665404684e-06,0.999993954213324
312.0,0,1.0,8.240487971870834e-62,1.798627065285687e-119
313.0,1,1.698654323840698e-14,0.9999999999999716,2.3403226949411073e-23
314.0,1,1.082017624513734e-05,0.9999891798237752,2.3298033931583714e-15
315.0,1,1.719764693044734e-16,1.0,4.300097689506974e-46
316.0,1,7.230028985399002e-16,1.0,2.294354773104833e-47
317.0,2,4.3918224845434474e-32,4.6596912108683e-40,1.0
318.0,1,8.210811319088016e-12,0.9999999999918145,4.2000526510489576e-104
319.0,0,1.0,6.7540989660777e-64,5.9174242512575195e-108
320.0,0,1.0,2.827114662066684e-22,1.334949864421128e-41
321.0,0,1.0,3.090011445948401e-46,2.408498964556526e-102
322.0,0,1.0,1.1064125286891025e-69,1.6469108670088323e-79
323.0,2,6.896409793469967e-34,4.636032178390791e-25,1.0
324.0,2,1.0408998359620385e-39,1.6866416131299437e-21,1.0
325.0,2,1.304995158712708e-22,0.0014027544211913953,0.9985972455787965
326.0,1,9.18638381671627e-06,0.9999908136162108,8.993383066131742e-64
327.0,0,1.0,3.660312976826904e-24,3.320146289420123e-42
328.0,2,4.1874837155597465e-45,1.725195912472054e-20,1.0
329.0,1,6.130530387185519e-16,1.0,2.6178358684131423e-32
330.0,0,0.9999999999998863,1.004370367718521e-13,4.709591053518565e-58
331.0,0,1.0,6.685994160051162e-52,4.464096788210687e-141
332.0,1,1.8278419566550033e-18,0.9998693790625741,0.00013062093744735102
333.0,1,5.162775278404525e-19,0.9999862057281776,1.3794271821630233e-05
334.0,1,7.897211464667639e-10,0.9999999992102744,3.416787464100703e-41
335.0,1,1.3005351177443544e-20,1.0,9.998308993981358e-19
336.0,0,0.9999511647254363,4.883527454877615e-05,1.2129055309343114e-118
337.0,0,1.0,3.649771356002447e-15,8.556654565076968e-103
338.0,2,3.1078042252352605e-17,7.387006214031039e-32,1.0
339.0,1,1.3668663496736467e-12,0.9999999999986358,3.988286647849412e-89
340.0,0,1.0,8.230748858734121e-23,4.8698698345252135e-55
341.0,1,3.6984361689731234e-25,0.9999232633094617,7.673669053699646e-05
342.0,1,1.3276651654285041e-08,0.999999986723367,5.987039324608759e-15
343.0,1,1.3740534614135596e-20,1.0,1.3361680810335498e-17
344.0,0,1.0,1.2227985462344857e-30,2.5424160132729933e-47
345.0,2,3.413826963232728e-36,1.024455038042387e-21,1.0
346.0,0,1.0,1.5475007146275806e-22,6.758143727700785e-36
347.0,0,1.0,6.875665439542348e-53,4.90525184743827e-76
348.0,0,1.0,2.0333277692928216e-66,1.7568898774997043e-177
349.0,1,4.148781076591011e-14,0.9999999411576841,5.8842255472845565e-08
350.0,1,2.726550157565811e-25,0.9999999999938893,6.110721271871284e-12
351.0,1,4.570642611018538e-27,0.9999879368653815,1.2063134626535026e-05
352.0,0,1.0,2.4785870191025272e-19,2.3791984642322662e-85
353.0,1,3.4288442140569763e-16,1.0,4.96128571216759e-23
354.0,2,5.350672335387459e-34,1.456077656300409e-09,0.9999999985439274
355.0,0,0.9997074678091291,0.00029253219085796493,6.031616853795902e-108
356.0,1,1.1366709380825223e-27,0.9999999664757985,3.352419027673928e-08
357.0,1,2.765150739867049e-23,1.0,4.14792095170938e-31
358.0,0,1.0,1.1426913744510242e-17,4.408050778687545e-77
359.0,1,2.860517628273663e-20,0.9999985398505233,1.4601494751151054e-06
360.0,2,1.0190549379784207e-23,4.127605280402637e-14,0.9999999999999716
361.0,2,1.501537480454247e-10,0.00021213092412082128,0.9997878689257271
362.0,2,1.6741984119376303e-27,4.9081174148174747e-20,1.0
